id,Datetime,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
1380,2019-04-23T21:05:05.847464,2019-04-23,60.0,29.871,26.6,6,1,300,80.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1381,2019-04-23T21:35:05.117152,2019-04-23,20.0,29.876,25.7,0,0,266,83.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1382,2019-04-23T22:05:05.290728,2019-04-23,20.0,29.877,25.2,0,0,256,86.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1384,2019-04-23T23:05:05.817989,2019-04-23,20.0,29.878,25.3,0,0,256,86.0,,0.0,0.0,363.78,944.88,5.2,83.3,439.4,,,,,1
1385,2019-04-23T23:35:05.156607,2019-04-23,0.0,29.875,25.2,0,0,256,87.0,,0.0,0.0,363.78,944.88,5.2,83.3,439.4,,,,,1
1386,2019-04-23T23:59:05.423252,2019-04-23,0.0,29.875,25.0,0,0,256,86.0,,0.0,0.0,363.78,944.88,5.2,83.3,439.4,,,,,1
1387,2019-04-24T00:05:05.657930,2019-04-24,0.0,29.875,25.2,0,0,256,84.0,,0.0,0.0,363.78,944.88,0.0,88.4,444.5,,,,,1
1388,2019-04-24T00:35:05.864460,2019-04-24,0.0,29.876,26.1,0,0,309,80.0,,0.0,0.0,363.78,944.88,0.0,88.4,444.5,,,,,1
1389,2019-04-24T01:05:05.060543,2019-04-24,0.0,29.883,25.9,0,1,311,82.0,,0.0,0.0,363.78,944.88,0.0,88.4,444.5,,,,,1
1390,2019-04-24T01:35:05.306219,2019-04-24,0.0,29.879,25.3,0,0,311,84.0,,0.0,0.0,363.78,944.88,0.0,88.4,444.5,,,,,1
1391,2019-04-24T02:05:05.442032,2019-04-24,0.0,29.867,25.0,0,0,314,84.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1392,2019-04-24T02:35:05.656837,2019-04-24,0.0,29.865,24.9,0,0,303,85.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1393,2019-04-24T03:05:06.160835,2019-04-24,0.0,29.873,24.6,0,0,302,86.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1394,2019-04-24T03:35:05.378075,2019-04-24,0.0,29.873,24.1,0,0,302,87.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1395,2019-04-24T04:05:05.527415,2019-04-24,0.0,29.881,23.4,0,0,302,88.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1397,2019-04-24T05:05:05.000468,2019-04-24,20.0,29.892,23.1,0,0,302,90.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1398,2019-04-24T05:35:05.220053,2019-04-24,20.0,29.903,23.0,0,0,302,90.0,,0.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1399,2019-04-24T06:05:05.440690,2019-04-24,20.0,29.905,22.8,0,0,302,90.0,,7.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1400,2019-04-24T06:35:05.447316,2019-04-24,20.0,29.915,23.1,0,0,302,90.0,,39.0,0.0,363.78,944.88,0.1,88.4,444.5,,,,,1
1401,2019-04-24T07:05:05.080170,2019-04-24,20.0,29.924,23.9,0,0,302,89.0,,315.0,0.0,363.78,944.88,0.2,88.4,444.5,,,,,1
1351,2019-04-23T06:35:05.643356,2019-04-23,60.0,29.909,21.0,0,0,324,91.0,,53.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1353,2019-04-23T07:35:05.184474,2019-04-23,60.0,29.922,23.9,0,0,324,89.0,,206.0,0.0,363.78,944.88,0.1,83.3,439.4,,,,,1
1359,2019-04-23T10:35:05.221684,2019-04-23,0.0,29.934,30.9,4,4,242,63.0,,933.0,0.0,363.78,944.88,1.2,83.3,439.4,,,,,1
1360,2019-04-23T11:05:05.502327,2019-04-23,0.0,29.925,31.3,1,4,237,64.0,,965.0,0.0,363.78,944.88,1.9,83.3,439.4,,,,,1
7466,2019-08-28T14:05:03.262023,2019-08-28,196.0,29.823,34.9,4,4,360,32.0,,805.0,0.0,0.0,1049.2,5.0,170.9,1078.7,,35.6,35.0,42.8,1
7523,2019-08-29T18:05:03.972564,2019-08-29,20.0,29.805,31.8,0,3,334,33.0,,0.0,0.0,0.0,1049.2,6.8,177.5,1085.3,,31.7,31.7,30.6,1
7561,2019-08-30T13:05:03.439772,2019-08-30,196.0,29.832,35.0,0,4,324,34.0,,1065.0,0.0,0.0,1049.2,4.2,184.9,1092.7,,36.1,35.0,43.3,1
1405,2019-04-24T09:05:05.862688,2019-04-24,20.0,29.934,29.3,4,4,204,73.0,,810.0,0.0,363.78,944.88,0.8,88.4,444.5,,,,,1
1406,2019-04-24T09:35:05.280916,2019-04-24,20.0,29.936,29.4,4,7,175,71.0,,805.0,0.0,363.78,944.88,0.8,88.4,444.5,,,,,1
1407,2019-04-24T10:05:05.871255,2019-04-24,0.0,29.936,30.1,6,6,352,68.0,,918.0,0.0,363.78,944.88,1.3,88.4,444.5,,,,,1
1409,2019-04-24T11:05:05.539483,2019-04-24,0.0,29.925,31.6,5,5,260,66.0,,1273.0,0.0,363.78,944.88,2.1,88.4,444.5,,,,,1
1410,2019-04-24T11:35:05.937326,2019-04-24,0.0,29.916,31.6,7,5,300,65.0,,450.0,0.0,363.78,944.88,2.1,88.4,444.5,,,,,1
1411,2019-04-24T12:05:05.160358,2019-04-24,236.0,29.9,31.6,5,6,231,67.0,,1037.0,0.0,363.78,944.88,2.7,88.4,444.5,,,,,1
1412,2019-04-24T12:35:05.003979,2019-04-24,236.0,29.886,31.8,4,5,241,65.0,,1002.0,0.0,363.78,944.88,2.7,88.4,444.5,,,,,1
1413,2019-04-24T13:05:05.629907,2019-04-24,236.0,29.876,32.7,1,5,15,60.0,,954.0,0.0,363.78,944.88,3.4,88.4,444.5,,,,,1
1414,2019-04-24T13:35:05.013509,2019-04-24,196.0,29.859,33.1,1,5,318,61.0,,953.0,0.0,363.78,944.88,3.4,88.4,444.5,,,,,1
1415,2019-04-24T14:05:05.242973,2019-04-24,196.0,29.846,33.1,6,5,349,60.0,,1039.0,0.0,363.78,944.88,4.0,88.4,444.5,,,,,1
1416,2019-04-24T14:35:05.522060,2019-04-24,196.0,29.836,32.7,3,5,357,63.0,,842.0,0.0,363.78,944.88,4.0,88.4,444.5,,,,,1
1417,2019-04-24T15:05:05.663765,2019-04-24,196.0,29.834,32.8,5,6,328,58.0,,575.0,0.0,363.78,944.88,4.5,88.4,444.5,,,,,1
1418,2019-04-24T15:35:04.995917,2019-04-24,236.0,29.829,33.2,2,3,320,58.0,,445.0,0.0,363.78,944.88,4.5,88.4,444.5,,,,,1
1419,2019-04-24T16:05:05.315342,2019-04-24,236.0,29.834,32.7,2,4,245,59.0,,343.0,0.0,363.78,944.88,4.9,88.4,444.5,,,,,1
1420,2019-04-24T16:35:05.727541,2019-04-24,236.0,29.842,32.5,2,4,312,58.0,,181.0,0.0,363.78,944.88,4.9,88.4,444.5,,,,,1
1421,2019-04-24T17:05:05.035823,2019-04-24,0.0,29.844,31.7,1,2,328,63.0,,58.0,0.0,363.78,944.88,5.0,88.4,444.5,,,,,1
1423,2019-04-24T18:05:05.850466,2019-04-24,0.0,29.849,29.0,0,0,328,72.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1424,2019-04-24T18:35:05.346542,2019-04-24,20.0,29.852,27.9,0,0,328,77.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1425,2019-04-24T19:05:05.773310,2019-04-24,20.0,29.858,26.8,0,255,328,80.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1426,2019-04-24T19:35:05.057709,2019-04-24,20.0,29.864,26.4,0,0,328,82.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1427,2019-04-24T20:05:05.274484,2019-04-24,20.0,29.872,26.2,0,0,328,81.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1429,2019-04-24T21:05:05.576183,2019-04-24,20.0,29.883,24.3,0,0,328,86.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1430,2019-04-24T21:35:05.863904,2019-04-24,20.0,29.893,23.9,0,0,328,87.0,,0.0,0.0,363.78,944.88,5.1,88.4,444.5,,,,,1
1431,2019-04-24T22:05:05.048124,2019-04-24,20.0,29.897,23.3,0,0,328,88.0,,0.0,0.0,363.78,944.88,5.2,88.4,444.5,,,,,1
1432,2019-04-24T22:35:05.326084,2019-04-24,20.0,29.899,23.1,0,0,328,89.0,,0.0,0.0,363.78,944.88,5.2,88.4,444.5,,,,,1
1433,2019-04-24T23:05:05.521037,2019-04-24,20.0,29.899,22.9,0,0,328,89.0,,0.0,0.0,363.78,944.88,5.2,88.4,444.5,,,,,1
1434,2019-04-24T23:35:05.812802,2019-04-24,20.0,29.898,22.6,0,0,328,89.0,,0.0,0.0,363.78,944.88,5.2,88.4,444.5,,,,,1
1435,2019-04-24T23:59:05.104518,2019-04-24,0.0,29.888,22.5,0,0,328,90.0,,0.0,0.0,363.78,944.88,5.2,88.4,444.5,,,,,1
1437,2019-04-25T00:35:05.597404,2019-04-25,0.0,29.88,21.9,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1438,2019-04-25T01:05:04.980876,2019-04-25,236.0,29.877,22.1,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1439,2019-04-25T01:35:05.236155,2019-04-25,236.0,29.869,21.6,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1440,2019-04-25T02:05:05.361507,2019-04-25,236.0,29.871,21.6,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1441,2019-04-25T02:35:05.671924,2019-04-25,236.0,29.876,21.9,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1442,2019-04-25T03:05:05.002346,2019-04-25,0.0,29.874,21.7,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1444,2019-04-25T04:05:05.470948,2019-04-25,0.0,29.873,21.5,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1445,2019-04-25T04:35:05.712852,2019-04-25,0.0,29.88,21.4,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1446,2019-04-25T05:05:05.902343,2019-04-25,20.0,29.894,21.6,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1447,2019-04-25T05:35:05.597167,2019-04-25,20.0,29.91,21.6,0,0,328,89.0,,0.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1448,2019-04-25T06:05:05.722871,2019-04-25,20.0,29.922,23.2,1,3,310,84.0,,14.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1449,2019-04-25T06:35:05.712527,2019-04-25,20.0,29.924,23.1,0,0,280,83.0,,88.0,0.0,363.78,944.88,0.0,93.5,449.6,,,,,1
1450,2019-04-25T07:05:04.887657,2019-04-25,20.0,29.93,24.1,2,1,233,83.0,,260.0,0.0,363.78,944.88,0.1,93.5,449.6,,,,,1
1451,2019-04-25T07:35:05.138759,2019-04-25,20.0,29.936,26.0,5,3,303,78.0,,390.0,0.0,363.78,944.88,0.1,93.5,449.6,,,,,1
1452,2019-04-25T08:05:05.308647,2019-04-25,20.0,29.945,26.9,4,6,235,74.0,,508.0,0.0,363.78,944.88,0.3,93.5,449.6,,,,,1
1404,2019-04-24T08:35:05.683481,2019-04-24,20.0,29.933,28.3,5,5,312,75.0,,606.0,0.0,363.78,944.88,0.4,88.4,444.5,,,,,1
7467,2019-08-28T14:35:03.782439,2019-08-28,196.0,29.81,35.2,3,5,331,32.0,,710.0,0.0,0.0,1049.2,5.0,170.9,1078.7,,36.1,35.0,43.3,1
7524,2019-08-29T18:35:03.452443,2019-08-29,20.0,29.818,31.0,0,0,313,35.0,,0.0,0.0,0.0,1049.2,6.8,177.5,1085.3,,30.6,31.1,29.4,1
7562,2019-08-30T13:35:04.065638,2019-08-30,196.0,29.814,35.3,5,3,256,31.0,,905.0,0.0,0.0,1049.2,4.2,184.9,1092.7,,36.1,35.6,43.3,1
7579,2019-08-30T22:05:03.964665,2019-08-30,20.0,29.865,30.0,0,2,301,39.0,,0.0,0.0,0.0,1049.2,6.5,184.9,1092.7,,30.0,30.0,28.9,1
1456,2019-04-25T10:05:05.180952,2019-04-25,0.0,29.946,29.1,11,9,245,69.0,,954.0,0.0,363.78,944.88,1.3,93.5,449.6,,,,,1
1457,2019-04-25T10:35:05.525823,2019-04-25,0.0,29.943,30.1,7,6,278,66.0,,1165.0,0.0,363.78,944.88,1.3,93.5,449.6,,,,,1
1458,2019-04-25T11:05:05.841692,2019-04-25,0.0,29.939,29.3,6,5,242,68.0,,353.0,0.0,363.78,944.88,1.9,93.5,449.6,,,,,1
1460,2019-04-25T12:05:05.560373,2019-04-25,236.0,29.909,30.6,4,5,325,65.0,,371.0,0.0,363.78,944.88,2.5,93.5,449.6,,,,,1
1461,2019-04-25T12:35:04.943259,2019-04-25,236.0,29.897,31.3,3,6,282,62.0,,1187.0,0.0,363.78,944.88,2.5,93.5,449.6,,,,,1
1462,2019-04-25T13:05:05.183876,2019-04-25,236.0,29.888,31.2,4,5,332,61.0,,768.0,0.0,363.78,944.88,3.1,93.5,449.6,,,,,1
1463,2019-04-25T13:35:05.477475,2019-04-25,196.0,29.873,32.4,5,5,299,60.0,,766.0,0.0,363.78,944.88,3.1,93.5,449.6,,,,,1
1464,2019-04-25T14:05:05.784965,2019-04-25,196.0,29.863,31.8,3,4,202,60.0,,719.0,0.0,363.78,944.88,3.7,93.5,449.6,,,,,1
1465,2019-04-25T14:35:05.080513,2019-04-25,196.0,29.859,31.7,6,6,245,63.0,,740.0,0.0,363.78,944.88,3.7,93.5,449.6,,,,,1
1466,2019-04-25T15:05:05.421275,2019-04-25,236.0,29.859,31.6,1,4,240,62.0,,585.0,0.0,363.78,944.88,4.1,93.5,449.6,,,,,1
1467,2019-04-25T15:35:05.572072,2019-04-25,236.0,29.853,31.7,4,4,243,62.0,,457.0,0.0,363.78,944.88,4.1,93.5,449.6,,,,,1
1468,2019-04-25T16:05:05.083523,2019-04-25,236.0,29.85,31.9,6,3,341,59.0,,359.0,0.0,363.78,944.88,4.5,93.5,449.6,,,,,1
1469,2019-04-25T16:35:05.364601,2019-04-25,236.0,29.856,32.4,3,2,328,54.0,,236.0,0.0,363.78,944.88,4.5,93.5,449.6,,,,,1
1473,2019-04-25T18:35:05.144364,2019-04-25,0.0,29.872,26.1,0,0,328,79.0,,0.0,0.0,363.78,944.88,4.7,93.5,449.6,,,,,1
1474,2019-04-25T19:05:05.734222,2019-04-25,20.0,29.881,25.3,0,0,328,80.0,,0.0,0.0,363.78,944.88,4.7,93.5,449.6,,,,,1
1475,2019-04-25T19:35:05.040988,2019-04-25,20.0,29.882,25.2,0,0,328,81.0,,0.0,0.0,363.78,944.88,4.7,93.5,449.6,,,,,1
1476,2019-04-25T20:05:05.313361,2019-04-25,20.0,29.894,24.7,0,0,328,84.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1477,2019-04-25T20:35:05.738205,2019-04-25,20.0,29.908,24.3,0,0,328,86.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1478,2019-04-25T21:05:04.973518,2019-04-25,20.0,29.911,23.6,0,0,328,86.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1479,2019-04-25T21:35:05.630534,2019-04-25,20.0,29.924,23.5,0,0,328,87.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1480,2019-04-25T22:05:05.821184,2019-04-25,20.0,29.935,22.9,0,0,328,88.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1481,2019-04-25T22:35:05.118948,2019-04-25,20.0,29.935,22.8,0,0,328,88.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1482,2019-04-25T23:05:05.118323,2019-04-25,20.0,29.936,22.4,0,0,328,88.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1483,2019-04-25T23:35:05.018040,2019-04-25,0.0,29.927,22.2,0,0,328,89.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1484,2019-04-25T23:59:05.255715,2019-04-25,0.0,29.928,22.2,0,0,328,89.0,,0.0,0.0,363.78,944.88,4.8,93.5,449.6,,,,,1
1485,2019-04-26T00:05:05.442890,2019-04-26,0.0,29.926,22.2,0,0,328,89.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1486,2019-04-26T00:35:05.645859,2019-04-26,0.0,29.911,21.7,0,0,328,89.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1488,2019-04-26T01:35:05.072803,2019-04-26,236.0,29.899,21.3,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1489,2019-04-26T02:05:05.350608,2019-04-26,236.0,29.905,20.9,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1490,2019-04-26T02:35:05.655962,2019-04-26,0.0,29.91,21.2,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1491,2019-04-26T03:05:05.911055,2019-04-26,236.0,29.903,21.2,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1492,2019-04-26T03:35:05.629603,2019-04-26,0.0,29.913,21.1,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1493,2019-04-26T04:05:05.764194,2019-04-26,0.0,29.918,20.6,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1494,2019-04-26T04:35:05.028573,2019-04-26,20.0,29.921,20.7,4,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1495,2019-04-26T05:05:05.203402,2019-04-26,20.0,29.926,20.8,0,0,328,90.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1496,2019-04-26T05:35:05.701244,2019-04-26,20.0,29.938,20.6,0,0,328,91.0,,0.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1497,2019-04-26T06:05:05.880601,2019-04-26,20.0,29.942,20.9,0,0,328,90.0,,19.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1498,2019-04-26T06:35:04.931985,2019-04-26,20.0,29.951,22.3,0,0,328,87.0,,118.0,0.0,363.78,944.88,0.0,98.3,454.4,,,,,1
1499,2019-04-26T07:05:05.321793,2019-04-26,20.0,29.955,23.4,0,0,328,85.0,,255.0,0.0,363.78,944.88,0.1,98.3,454.4,,,,,1
1500,2019-04-26T07:35:05.708463,2019-04-26,20.0,29.959,25.3,2,3,293,76.0,,383.0,0.0,363.78,944.88,0.1,98.3,454.4,,,,,1
1501,2019-04-26T08:05:05.880636,2019-04-26,20.0,29.971,26.3,8,4,258,73.0,,503.0,0.0,363.78,944.88,0.3,98.3,454.4,,,,,1
1454,2019-04-25T09:05:05.730812,2019-04-25,20.0,29.949,28.2,8,8,324,70.0,,717.0,0.0,363.78,944.88,0.8,93.5,449.6,,,,,1
1455,2019-04-25T09:35:04.985075,2019-04-25,20.0,29.948,28.8,7,7,249,70.0,,823.0,0.0,363.78,944.88,0.8,93.5,449.6,,,,,1
7468,2019-08-28T15:05:03.253878,2019-08-28,196.0,29.802,35.4,6,3,339,31.0,,603.0,0.0,0.0,1049.2,5.6,170.9,1078.7,,36.1,35.6,41.7,1
7525,2019-08-29T19:05:03.893112,2019-08-29,20.0,29.831,30.2,0,0,312,36.0,,0.0,0.0,0.0,1049.2,6.9,177.5,1085.3,,30.0,30.0,28.9,1
1505,2019-04-26T10:05:05.895344,2019-04-26,20.0,29.979,29.4,5,6,264,65.0,,868.0,0.0,363.78,944.88,1.3,98.3,454.4,,,,,1
1506,2019-04-26T10:35:05.196002,2019-04-26,0.0,29.974,30.2,5,5,302,64.0,,921.0,0.0,363.78,944.88,1.3,98.3,454.4,,,,,1
1507,2019-04-26T11:05:05.446937,2019-04-26,0.0,29.961,30.6,4,6,346,62.0,,956.0,0.0,363.78,944.88,2.0,98.3,454.4,,,,,1
1508,2019-04-26T11:35:05.841533,2019-04-26,236.0,29.943,30.9,4,6,232,62.0,,969.0,0.0,363.78,944.88,2.0,98.3,454.4,,,,,1
1509,2019-04-26T12:05:05.095725,2019-04-26,236.0,29.919,31.9,5,4,358,60.0,,962.0,0.0,363.78,944.88,2.7,98.3,454.4,,,,,1
1510,2019-04-26T12:35:05.651144,2019-04-26,196.0,29.905,32.2,2,4,322,57.0,,939.0,0.0,363.78,944.88,2.7,98.3,454.4,,,,,1
1511,2019-04-26T13:05:05.822490,2019-04-26,196.0,29.885,32.7,3,4,226,56.0,,898.0,0.0,363.78,944.88,3.4,98.3,454.4,,,,,1
1512,2019-04-26T13:35:05.191975,2019-04-26,196.0,29.871,32.9,8,3,237,57.0,,858.0,0.0,363.78,944.88,3.4,98.3,454.4,,,,,1
1513,2019-04-26T14:05:05.501840,2019-04-26,196.0,29.854,32.8,2,4,236,55.0,,782.0,0.0,363.78,944.88,4.0,98.3,454.4,,,,,1
1514,2019-04-26T14:35:05.862799,2019-04-26,196.0,29.839,32.6,1,4,233,54.0,,693.0,0.0,363.78,944.88,4.0,98.3,454.4,,,,,1
1515,2019-04-26T15:05:05.078841,2019-04-26,196.0,29.831,32.8,0,4,243,57.0,,570.0,0.0,363.78,944.88,4.5,98.3,454.4,,,,,1
1516,2019-04-26T15:35:05.379164,2019-04-26,196.0,29.833,32.8,2,3,239,55.0,,455.0,0.0,363.78,944.88,4.5,98.3,454.4,,,,,1
1517,2019-04-26T16:05:05.547607,2019-04-26,236.0,29.831,32.4,6,4,238,56.0,,329.0,0.0,363.78,944.88,4.9,98.3,454.4,,,,,1
1518,2019-04-26T16:35:05.832954,2019-04-26,236.0,29.83,32.3,2,2,238,60.0,,209.0,0.0,363.78,944.88,4.9,98.3,454.4,,,,,1
1519,2019-04-26T17:05:05.249884,2019-04-26,236.0,29.836,32.1,0,0,238,61.0,,83.0,0.0,363.78,944.88,5.0,98.3,454.4,,,,,1
1520,2019-04-26T17:35:05.662153,2019-04-26,0.0,29.839,31.3,0,0,238,64.0,,11.0,0.0,363.78,944.88,5.0,98.3,454.4,,,,,1
1521,2019-04-26T18:05:05.031733,2019-04-26,0.0,29.843,28.3,0,0,238,75.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1522,2019-04-26T18:35:05.331546,2019-04-26,0.0,29.848,26.1,0,0,238,79.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1523,2019-04-26T19:05:05.849281,2019-04-26,20.0,29.854,25.2,0,0,238,82.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1524,2019-04-26T19:35:05.184539,2019-04-26,20.0,29.866,24.5,0,0,238,83.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1525,2019-04-26T20:05:05.802844,2019-04-26,20.0,29.878,24.4,0,0,238,85.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1526,2019-04-26T20:35:05.085420,2019-04-26,20.0,29.885,23.7,0,0,238,87.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1527,2019-04-26T21:05:05.255128,2019-04-26,20.0,29.894,23.3,0,0,238,87.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1528,2019-04-26T21:35:05.468187,2019-04-26,20.0,29.897,22.8,0,0,238,87.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1529,2019-04-26T22:05:05.639946,2019-04-26,20.0,29.896,22.6,0,0,238,89.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1530,2019-04-26T22:35:05.842017,2019-04-26,20.0,29.896,22.3,0,0,238,88.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1531,2019-04-26T23:05:05.055436,2019-04-26,20.0,29.901,22.2,0,0,238,89.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1532,2019-04-26T23:35:05.284189,2019-04-26,0.0,29.896,21.8,0,0,238,89.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1533,2019-04-26T23:59:05.580624,2019-04-26,0.0,29.892,21.6,0,0,238,89.0,,0.0,0.0,363.78,944.88,5.1,98.3,454.4,,,,,1
1534,2019-04-27T00:05:05.825382,2019-04-27,0.0,29.889,21.5,0,0,238,89.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1535,2019-04-27T00:35:05.052820,2019-04-27,0.0,29.88,21.4,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1537,2019-04-27T01:35:05.402530,2019-04-27,236.0,29.863,21.1,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1538,2019-04-27T02:05:05.634321,2019-04-27,236.0,29.859,20.7,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1539,2019-04-27T02:35:05.957078,2019-04-27,236.0,29.851,20.7,0,0,238,91.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1540,2019-04-27T03:05:05.116356,2019-04-27,236.0,29.861,20.8,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1541,2019-04-27T03:35:05.621423,2019-04-27,0.0,29.867,20.4,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1542,2019-04-27T04:05:05.781675,2019-04-27,0.0,29.872,20.2,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1543,2019-04-27T04:35:05.063807,2019-04-27,0.0,29.88,20.2,0,0,238,90.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1545,2019-04-27T05:35:05.666583,2019-04-27,20.0,29.899,20.2,0,0,238,91.0,,0.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1546,2019-04-27T06:05:05.859018,2019-04-27,20.0,29.902,20.1,0,0,238,91.0,,21.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1547,2019-04-27T06:35:05.823087,2019-04-27,20.0,29.916,21.6,0,0,238,91.0,,114.0,0.0,363.78,944.88,0.0,103.4,459.5,,,,,1
1548,2019-04-27T07:05:05.106239,2019-04-27,20.0,29.925,22.9,0,0,238,86.0,,251.0,0.0,363.78,944.88,0.1,103.4,459.5,,,,,1
1549,2019-04-27T07:35:05.342920,2019-04-27,20.0,29.938,24.5,0,0,238,83.0,,381.0,0.0,363.78,944.88,0.1,103.4,459.5,,,,,1
1550,2019-04-27T08:05:05.543132,2019-04-27,20.0,29.943,26.8,12,4,293,74.0,,499.0,0.0,363.78,944.88,0.3,103.4,459.5,,,,,1
1503,2019-04-26T09:05:05.420237,2019-04-26,20.0,29.979,28.2,5,6,258,68.0,,715.0,0.0,363.78,944.88,0.7,98.3,454.4,,,,,1
